time,dir,queue,vehicles,mean_speed
2311.0,S,0,0,16.67
2312.0,W,0,1,13.895329827981481
2312.0,N,0,4,20.347503935379166
2312.0,E,4,18,9.268718244757485
2312.0,S,0,1,14.679776718440886
2313.0,W,0,1,14.372045941450345
2313.0,N,0,3,18.534483393037497
2313.0,E,4,16,9.023050782712392
2313.0,S,0,1,15.224087591797765
2314.0,W,0,1,14.785397771428983
2314.0,N,0,4,17.40422134319284
2314.0,E,3,15,9.654001911662025
2314.0,S,0,1,15.567643766165897
2315.0,W,0,1,15.422769819342943
2315.0,N,0,4,17.261692552899113
2315.0,E,2,14,9.147890743403508
2315.0,S,0,2,15.333539632720655
2316.0,W,0,1,15.773495892450159
2316.0,N,0,3,16.146462252466577
2316.0,E,2,12,8.923735458779813
2316.0,S,0,2,15.367978702226557
2317.0,W,0,1,16.42059639872489
2317.0,N,0,3,20.40485180298057
2317.0,E,1,11,8.990694061108957
2317.0,S,0,2,15.72689495869274
2318.0,W,0,0,16.67
2318.0,N,0,2,22.56859689105532
2318.0,E,1,10,8.837458955573457
2318.0,S,0,3,15.183159729436
2319.0,W,0,0,16.67
2319.0,N,0,2,23.223954109767583
2319.0,E,0,9,8.1823925738187
2319.0,S,0,3,15.719299097630753
2320.0,W,0,0,16.67
2320.0,N,0,2,21.93567365972094
2320.0,E,0,7,8.134277203541842
2320.0,S,0,3,16.17055709190117
2321.0,W,0,0,16.67
2321.0,N,0,2,22.699138251128623
2321.0,E,0,6,7.1271136460660784
2321.0,S,0,3,16.12890771410468
2322.0,W,0,1,16.31455804416511
2322.0,N,0,3,21.972173792781767
2322.0,E,0,5,6.933074302098116
2322.0,S,0,3,16.26824935567528
2323.0,W,0,2,16.368028334322965
2323.0,N,0,2,22.25900781400759
2323.0,E,0,5,7.393920721526358
2323.0,S,0,3,16.320118879930053
2324.0,W,0,2,16.623877081551484
2324.0,N,0,3,19.322353754327022
2324.0,E,1,3,9.066253636154073
2324.0,S,0,3,16.19783283299341
2325.0,W,0,3,16.173477326165354
2325.0,N,0,3,19.977455404539914
2325.0,E,1,3,9.592488518206476
2325.0,S,0,3,16.1166568579171
2326.0,W,0,2,16.377932297597432
2326.0,N,0,2,19.937395503967153
2326.0,E,1,3,9.85281636025644
2326.0,S,0,3,14.853866016923273
2327.0,W,0,2,16.19631299364841
2327.0,N,0,2,20.90213094513313
2327.0,E,1,2,10.619452297455977
2327.0,S,0,3,13.735981443831204
2328.0,W,0,2,15.355044970472312
2328.0,N,0,1,24.260573653752104
2328.0,E,1,2,10.356646700722628
2328.0,S,0,2,14.255093423313156
2329.0,W,0,2,15.701939507705497
2329.0,N,0,1,24.726663094110442
2329.0,E,1,1,12.502500000000001
2329.0,S,0,2,14.559347654076918
2330.0,W,0,1,15.922914532057336
2330.0,N,0,1,25.07691108903138
2330.0,E,1,1,12.502500000000001
2330.0,S,0,2,14.813496444532575
2331.0,W,0,1,16.131408191184605
2331.0,N,0,0,27.78
2331.0,E,0,0,16.67
2331.0,S,0,3,13.832137115286695
2332.0,W,0,1,15.857176593938934
2332.0,N,0,0,27.78
2332.0,E,0,0,16.67
2332.0,S,0,3,13.747326512277318
2333.0,W,0,0,16.67
2333.0,N,0,0,27.78
2333.0,E,0,0,16.67
2333.0,S,0,2,15.750116369327955
2334.0,W,0,0,16.67
2334.0,N,0,0,27.78
2334.0,E,0,0,16.67
2334.0,S,0,2,16.092019543930537
2335.0,W,0,0,16.67
2335.0,N,0,0,27.78
2335.0,E,0,0,16.67
2335.0,S,0,2,15.85720341343529
2336.0,W,0,0,16.67
2336.0,N,0,0,27.78
2336.0,E,0,0,16.67
2336.0,S,0,2,15.761723667545974
2337.0,W,0,0,16.67
2337.0,N,0,0,27.78
2337.0,E,0,0,16.67
2337.0,S,0,2,16.24900954539751
2338.0,W,0,0,16.67
2338.0,N,0,0,27.78
2338.0,E,0,0,16.67
2338.0,S,0,2,16.091414619935474
2339.0,W,0,0,16.67
2339.0,N,0,0,27.78
2339.0,E,0,0,16.67
2339.0,S,0,2,16.136143924470325
2340.0,W,0,0,16.67
2340.0,N,0,0,27.78
2340.0,E,0,0,16.67
2340.0,S,0,2,16.209275752730697
2341.0,W,0,0,16.67
2341.0,N,0,0,27.78
2341.0,E,0,0,16.67
2341.0,S,0,2,16.26004795071183
2342.0,W,0,0,16.67
2342.0,N,0,0,27.78
2342.0,E,0,0,16.67
2342.0,S,0,2,15.534641730724136
2343.0,W,0,0,16.67
2343.0,N,0,0,27.78
2343.0,E,0,0,16.67
2343.0,S,0,3,13.51321743945412
2344.0,W,0,0,16.67
2344.0,N,0,0,27.78
2344.0,E,0,0,16.67
2344.0,S,0,2,14.57959061573565
2345.0,W,0,0,16.67
2345.0,N,0,0,27.78
2345.0,E,0,0,16.67
2345.0,S,0,2,14.173115832615437
2346.0,W,0,0,16.67
2346.0,N,0,0,27.78
2346.0,E,0,0,16.67
2346.0,S,0,2,14.110473839690677
2347.0,W,0,0,16.67
2347.0,N,0,0,27.78
2347.0,E,0,1,16.02934973863652
2347.0,S,0,2,15.269977343003266
2348.0,W,0,0,16.67
2348.0,N,0,0,27.78
2348.0,E,0,1,16.195483266889237
2348.0,S,0,2,16.46321849088068
2349.0,W,0,0,16.67
2349.0,N,0,0,27.78
2349.0,E,0,2,16.11030272904504
2349.0,S,0,2,16.455453845552825
2350.0,W,0,0,16.67
2350.0,N,0,0,27.78
2350.0,E,0,2,16.450913249083122
2350.0,S,0,2,16.402872353195406
2351.0,W,0,0,16.67
2351.0,N,0,0,27.78
2351.0,E,0,2,16.455039323162467
2351.0,S,0,2,16.6464896084128
2352.0,W,0,0,16.67
2352.0,N,0,0,27.78
2352.0,E,0,3,15.874233993662271
2352.0,S,0,2,16.780206826570634
2353.0,W,0,0,16.67
2353.0,N,0,0,27.78
2353.0,E,0,3,15.830423113337199
2353.0,S,0,3,14.273872363735236
2354.0,W,0,0,16.67
2354.0,N,0,0,27.78
2354.0,E,0,3,15.886301543324233
2354.0,S,0,3,14.501598605093562
2355.0,W,0,0,16.67
2355.0,N,0,0,27.78
2355.0,E,0,3,16.058052603964523
2355.0,S,0,3,15.194802188499844
2356.0,W,0,0,16.67
2356.0,N,0,0,27.78
2356.0,E,0,4,16.087199752723443
2356.0,S,0,2,15.484112085856157
2357.0,W,0,0,16.67
2357.0,N,0,0,27.78
2357.0,E,0,4,15.435115784635599
2357.0,S,0,2,16.008782384482064
2358.0,W,0,0,16.67
2358.0,N,0,0,27.78
2358.0,E,0,3,15.275395580274251
2358.0,S,0,2,15.470099455179563
2359.0,W,0,0,16.67
2359.0,N,0,0,27.78
2359.0,E,0,3,14.748519705316774
2359.0,S,0,2,14.172194165052762
2360.0,W,0,0,16.67
2360.0,N,0,0,27.78
2360.0,E,0,3,13.378449925035213
2360.0,S,0,1,16.486257544849423
2361.0,W,0,0,16.67
2361.0,N,0,0,27.78
2361.0,E,0,3,13.224015296360562
2361.0,S,0,1,16.60498132486514
2362.0,W,0,0,16.67
2362.0,N,0,0,27.78
2362.0,E,0,3,13.102105698979926
2362.0,S,0,2,13.125162999685129
2363.0,W,0,0,16.67
2363.0,N,0,0,27.78
2363.0,E,1,3,12.493053920775068
2363.0,S,0,2,13.555006053023245
2364.0,W,0,0,16.67
2364.0,N,0,0,27.78
2364.0,E,1,2,12.172993135143948
2364.0,S,0,2,14.285319605875268
2365.0,W,0,0,16.67
2365.0,N,0,0,27.78
2365.0,E,1,2,11.425320156823854
2365.0,S,0,2,14.85851969049356
2366.0,W,0,0,16.67
2366.0,N,0,0,27.78
2366.0,E,1,2,10.496036998080866
2366.0,S,0,2,14.97927915979337
2367.0,W,0,0,16.67
2367.0,N,0,0,27.78
2367.0,E,1,2,9.577900815181701
2367.0,S,0,1,15.543344548350518
2368.0,W,0,0,16.67
2368.0,N,0,0,27.78
2368.0,E,1,2,8.638261528766762
2368.0,S,0,1,15.876915007305882
2369.0,W,0,0,16.67
2369.0,N,0,0,27.78
2369.0,E,2,2,8.34729145853987
2369.0,S,0,1,16.23346346705811
2370.0,W,0,0,16.67
2370.0,N,0,0,27.78
2370.0,E,2,2,8.338237972603485
2370.0,S,0,1,16.565054936786485
2371.0,W,0,0,16.67
2371.0,N,0,0,27.78
2371.0,E,2,2,8.336062280960146
2371.0,S,0,1,16.57066133722926
2372.0,W,0,0,16.67
2372.0,N,0,0,27.78
2372.0,E,2,2,8.335244264008216
2372.0,S,0,1,16.503471165468518
2373.0,W,0,0,16.67
2373.0,N,0,0,27.78
2373.0,E,2,2,8.335083152415127
2373.0,S,0,1,16.518731770627504
2374.0,W,0,0,16.67
2374.0,N,0,0,27.78
2374.0,E,2,2,8.335
2374.0,S,0,1,16.438048743384726
2375.0,W,0,0,16.67
2375.0,N,0,0,27.78
2375.0,E,2,2,8.335
2375.0,S,0,1,16.529666770899503
2376.0,W,0,0,16.67
2376.0,N,0,0,27.78
2376.0,E,2,2,8.335
2376.0,S,0,1,16.638668371193646
2377.0,W,0,0,16.67
2377.0,N,0,0,27.78
2377.0,E,2,2,8.335
2377.0,S,0,1,16.335314790314598
2378.0,W,0,0,16.67
2378.0,N,0,0,27.78
2378.0,E,2,2,8.335
2378.0,S,0,0,16.67
2379.0,W,0,0,16.67
2379.0,N,0,0,27.78
2379.0,E,2,2,8.335
2379.0,S,0,0,16.67
2380.0,W,0,0,16.67
2380.0,N,0,0,27.78
2380.0,E,2,2,8.335
2380.0,S,0,0,16.67
2381.0,W,0,0,16.67
2381.0,N,0,0,27.78
2381.0,E,2,2,8.335
2381.0,S,0,0,16.67
2382.0,W,0,0,16.67
2382.0,N,0,0,27.78
2382.0,E,2,2,8.335
2382.0,S,0,0,16.67
2383.0,W,0,0,16.67
2383.0,N,0,0,27.78
2383.0,E,2,2,8.335
2383.0,S,0,0,16.67
2384.0,W,0,0,16.67
2384.0,N,0,0,27.78
2384.0,E,2,2,8.335
2384.0,S,0,0,16.67
2385.0,W,0,0,16.67
2385.0,N,0,0,27.78
2385.0,E,2,2,8.335
2385.0,S,0,0,16.67
2386.0,W,0,0,16.67
2386.0,N,0,0,27.78
2386.0,E,2,2,8.335
2386.0,S,0,0,16.67
2387.0,W,0,0,16.67
2387.0,N,0,0,27.78
2387.0,E,0,2,9.012403034917327
2387.0,S,0,0,16.67
2388.0,W,0,0,16.67
2388.0,N,0,0,27.78
2388.0,E,0,0,16.67
2388.0,S,0,0,16.67
2389.0,W,0,0,16.67
2389.0,N,0,0,27.78
2389.0,E,0,0,16.67
2389.0,S,0,0,16.67
2390.0,W,0,0,16.67
2390.0,N,0,0,27.78
2390.0,E,0,0,16.67
2390.0,S,0,0,16.67
2391.0,W,0,1,15.038788919800428
2391.0,N,0,0,27.78
2391.0,E,0,0,16.67
2391.0,S,0,0,16.67
2392.0,W,0,1,15.681001734061866
2392.0,N,0,1,22.847414551323098
2392.0,E,0,0,16.67
2392.0,S,0,0,16.67
2393.0,W,0,2,15.165361865302295
2393.0,N,0,1,23.45237771113455
2393.0,E,0,0,16.67
2393.0,S,0,0,16.67
2394.0,W,0,2,15.468829569394138
2394.0,N,0,1,23.821860482564016
2394.0,E,0,0,16.67
2394.0,S,0,0,16.67
2395.0,W,0,2,15.642593169541154
2395.0,N,0,1,24.33976653871644
2395.0,E,0,0,16.67
2395.0,S,0,0,16.67
2396.0,W,0,2,15.798362479658596
2396.0,N,0,1,24.955987579867298
2396.0,E,0,0,16.67
2396.0,S,0,0,16.67
2397.0,W,0,1,16.242483807647687
2397.0,N,0,1,25.593955441084045
2397.0,E,0,0,16.67
2397.0,S,0,0,16.67
2398.0,W,0,1,15.960802026676582
2398.0,N,0,0,27.78
2398.0,E,0,0,16.67
2398.0,S,0,0,16.67
2399.0,W,0,0,16.67
2399.0,N,0,0,27.78
2399.0,E,0,0,16.67
2399.0,S,0,0,16.67
2400.0,W,0,0,16.67
2400.0,N,0,0,27.78
2400.0,E,0,0,16.67
2400.0,S,0,0,16.67
2401.0,W,0,0,16.67
2401.0,N,0,0,27.78
2401.0,E,0,0,16.67
2401.0,S,1,1,12.502500000000001
2402.0,W,0,0,16.67
2402.0,N,0,0,27.78
2402.0,E,0,0,16.67
2402.0,S,0,1,12.842210363105407
2403.0,W,0,0,16.67
2403.0,N,0,1,22.10412123535294
2403.0,E,0,0,16.67
2403.0,S,0,1,13.256623792517932
2404.0,W,0,1,13.815358725636035
2404.0,N,0,1,22.71099141963874
2404.0,E,0,0,16.67
2404.0,S,0,1,13.626036908993266
2405.0,W,0,1,14.219411612579135
2405.0,N,0,1,23.09424781811773
2405.0,E,0,0,16.67
2405.0,S,0,2,11.956309706213652
2406.0,W,0,1,14.717957931760466
2406.0,N,0,2,19.217874308533503
2406.0,E,0,1,15.067095121645835
2406.0,S,0,3,10.718014100145496
2407.0,W,0,1,15.205596625790932
2407.0,N,0,2,20.057580356949476
2407.0,E,0,1,15.693341838606866
2407.0,S,0,3,12.193157893283473
2408.0,W,0,1,15.746128448841628
2408.0,N,0,2,20.76578092212207
2408.0,E,0,1,16.18735898474464
2408.0,S,0,3,13.558128298141941
2409.0,W,0,1,16.26773877552245
2409.0,N,0,2,21.81885911113117
2409.0,E,0,1,16.35486984052336
2409.0,S,0,3,14.425365244889651
2410.0,W,0,1,17.019877896999944
2410.0,N,0,2,24.175933481661332
2410.0,E,0,1,16.253047816021034
2410.0,S,0,3,15.102633216757347
2411.0,W,0,1,16.869896159350873
2411.0,N,0,2,23.829851848629808
2411.0,E,0,1,16.42250013335947
2411.0,S,0,3,15.327035860492643
2412.0,W,0,1,16.921230499621714
2412.0,N,0,1,25.624504683518875
2412.0,E,0,1,16.257111441899223
2412.0,S,0,3,15.031546082365832
2413.0,W,0,1,16.36659891758999
2413.0,N,0,1,24.596800810522083
2413.0,E,0,1,16.319347023727506
2413.0,S,0,3,14.875057534704435
2414.0,W,0,0,16.67
2414.0,N,0,2,21.124290475487626
2414.0,E,0,1,16.356988349064387
2414.0,S,0,3,15.29720077121722
2415.0,W,0,0,16.67
2415.0,N,0,2,20.694518220209453
2415.0,E,0,1,16.520508622939133
2415.0,S,0,4,14.092353086830293
2416.0,W,0,0,16.67
2416.0,N,0,3,20.530826071886437
2416.0,E,0,1,16.353164816097024
2416.0,S,0,4,14.449668567212015
2417.0,W,0,0,16.67
2417.0,N,0,3,19.66711166214973
2417.0,E,0,0,16.67
2417.0,S,0,5,13.314112465317942
2418.0,W,0,1,16.602723218220365
2418.0,N,0,4,20.368857523494956
2418.0,E,0,0,16.67
2418.0,S,0,5,13.48335319702253
2419.0,W,0,2,16.43644237767111
2419.0,N,1,3,21.384923355900185
2419.0,E,0,0,16.67
2419.0,S,0,5,12.92004443930298
2420.0,W,0,2,16.07793457145125
2420.0,N,1,4,21.005956031318064
2420.0,E,0,0,16.67
2420.0,S,0,5,11.239444060912584
2421.0,W,0,2,16.07763452788021
2421.0,N,1,5,18.810708000200894
2421.0,E,0,0,16.67
2421.0,S,0,5,9.284073867058899
2422.0,W,0,2,15.010995004864153
2422.0,N,1,5,17.37860275103307
2422.0,E,0,0,16.67
2422.0,S,1,4,12.320993871334277
2423.0,W,0,3,14.260760057173634
2423.0,N,1,5,16.814130067786063
2423.0,E,0,0,16.67
2423.0,S,1,4,12.33598126952314
2424.0,W,0,2,13.407784462621038
2424.0,N,1,5,15.708163994214228
2424.0,E,0,0,16.67
2424.0,S,2,4,12.331480899250678
2425.0,W,0,2,12.692463516347427
2425.0,N,2,5,15.408111995102537
2425.0,E,0,0,16.67
2425.0,S,2,5,12.975851982123269
2426.0,W,1,2,11.860522310683908
2426.0,N,3,5,14.855010088401894
2426.0,E,0,0,16.67
2426.0,S,2,5,12.934535311727508
2427.0,W,1,2,10.726806654820859
2427.0,N,2,5,14.804453783654358
2427.0,E,0,0,16.67
2427.0,S,2,6,13.334002915587902
2428.0,W,1,3,11.854619960553496
2428.0,N,2,5,14.913552555763232
2428.0,E,0,0,16.67
2428.0,S,2,6,13.260740403109772
2429.0,W,1,3,11.084834678770461
2429.0,N,2,5,14.254641898893391
2429.0,E,0,0,16.67
2429.0,S,2,7,12.975330572848279
2430.0,W,1,3,11.030112195813217
2430.0,N,2,5,13.98482247351025
2430.0,E,0,0,16.67
2430.0,S,2,8,11.863778560770266
2431.0,W,0,1,15.671611278412653
2431.0,N,3,5,13.93836911255484
2431.0,E,0,0,16.67
2431.0,S,3,8,11.60707291002022
2432.0,W,0,1,14.97460890559916
2432.0,N,3,6,8.351702021021543
2432.0,E,0,0,16.67
2432.0,S,2,6,12.580343886958024
2433.0,W,0,1,14.215440448416913
2433.0,N,1,4,8.950410874070538
2433.0,E,0,0,16.67
2433.0,S,1,6,12.965769017378916
2434.0,W,0,1,13.792808391433452
2434.0,N,0,4,9.924606611448532
2434.0,E,0,0,16.67
2434.0,S,0,6,13.385221892845752
2435.0,W,0,0,16.67
2435.0,N,0,5,6.347399164977632
2435.0,E,0,0,16.67
2435.0,S,0,6,12.832488308514714
2436.0,W,0,0,16.67
2436.0,N,0,3,13.647587908144686
2436.0,E,0,0,16.67
2436.0,S,0,6,13.4261268678557
2437.0,W,0,0,16.67
2437.0,N,0,3,17.53127939736893
2437.0,E,0,2,13.909925089308887
2437.0,S,0,6,13.6780659652566
2438.0,W,0,1,14.985066930120665
2438.0,N,0,3,17.726891802994952
2438.0,E,0,2,14.743619377775246
2438.0,S,0,6,13.267073542242505
2439.0,W,0,1,15.512566788276745
2439.0,N,0,3,16.587780565879648
2439.0,E,0,3,15.038336032064011
2439.0,S,0,6,13.124814700762686
2440.0,W,0,2,16.128819013361824
2440.0,N,0,3,17.05914185625622
2440.0,E,0,3,16.309639514390273
2440.0,S,0,9,11.117064831754565
2441.0,W,0,2,16.47248145627533
2441.0,N,0,3,16.359068778825957
2441.0,E,0,4,16.100907493891867
2441.0,S,0,8,11.52011617978647
2442.0,W,0,3,15.767037685934838
2442.0,N,1,3,16.8686643928649
2442.0,E,0,4,16.534618821271437
2442.0,S,0,8,12.342987842623305
2443.0,W,0,2,15.554044731469286
2443.0,N,1,4,16.8875136097123
2443.0,E,0,4,16.441253936028396
2443.0,S,0,6,14.670229502473392
2444.0,W,0,3,12.837235600077422
2444.0,N,1,4,16.875142212339487
2444.0,E,0,4,16.259521825583118
2444.0,S,0,6,15.116125316657216
2445.0,W,0,3,12.533160151313323
2445.0,N,1,4,16.85254196374393
2445.0,E,0,4,15.592229486792004
2445.0,S,0,6,15.175434964605662
2446.0,W,0,4,13.735047883588042
2446.0,N,1,5,18.104221814214817
2446.0,E,0,4,14.667806542055184
2446.0,S,0,7,13.98358689164159
2447.0,W,0,5,13.870149255880328
2447.0,N,1,5,17.439447906126958
2447.0,E,0,3,16.032215546385565
2447.0,S,0,7,14.007269685540285
2448.0,W,0,5,13.564498901069935
2448.0,N,1,6,12.841375755594001
2448.0,E,0,2,15.516486031588197
2448.0,S,0,7,13.474455847556634
2449.0,W,0,5,12.920583057251523
2449.0,N,1,6,11.940968807583456
2449.0,E,0,1,16.348086437122053
2449.0,S,0,7,14.036287345377549
2450.0,W,0,5,12.919850027731965
2450.0,N,1,6,10.034196414324509
2450.0,E,0,1,15.617122615442351
2450.0,S,0,7,13.704217433557538
2451.0,W,1,4,12.057295785648902
2451.0,N,0,5,12.812699191224088
2451.0,E,0,1,14.792997328138883
2451.0,S,0,6,13.781071978411795
2452.0,W,1,4,10.906054994207535
2452.0,N,0,6,10.01127404026914
2452.0,E,0,1,13.830334915285894
2452.0,S,0,6,12.959133245662894
2453.0,W,2,6,12.117279920797303
2453.0,N,0,5,11.440779765083063
2453.0,E,0,1,12.916951997642364
2453.0,S,0,4,13.625597569205468
2454.0,W,2,6,11.56953072901858
2454.0,N,0,6,13.778146273125646
2454.0,E,0,1,12.680546588664523
2454.0,S,0,3,13.511771129243334
2455.0,W,2,6,10.65675277956233
2455.0,N,0,5,12.958674497366227
2455.0,E,1,1,12.50920645659104
2455.0,S,0,2,16.05923741460786
2456.0,W,3,6,9.942624401390704
2456.0,N,1,5,12.745329115864799
2456.0,E,1,1,12.504291712268536
2456.0,S,0,2,16.13922522818678
2457.0,W,4,7,10.170833283457208
2457.0,N,1,4,13.100140181752158
2457.0,E,1,1,12.502867741010292
2457.0,S,0,2,16.24232386490688
2458.0,W,4,7,9.400359449255832
2458.0,N,1,5,12.047959902469898
2458.0,E,1,1,12.502633699334597
2458.0,S,0,2,16.18737588000725
2459.0,W,4,7,9.027918378229158
2459.0,N,1,5,12.434298106383682
2459.0,E,1,2,11.478283454616525
2459.0,S,0,2,16.038408154543806
2460.0,W,6,8,9.757114439612858
2460.0,N,1,5,12.383646589696715
2460.0,E,1,2,12.021856701362829
2460.0,S,0,2,16.18276320819053
2461.0,W,6,8,9.334428747980521
2461.0,N,1,4,12.70117460239429
2461.0,E,1,2,12.56356391602936
2461.0,S,0,1,16.025217065918177
2462.0,W,6,8,9.050440487819811
2462.0,N,1,4,12.664278108376386
2462.0,E,1,2,12.571784661291495
2462.0,S,0,0,16.67
2463.0,W,7,8,8.715189450509536
2463.0,N,1,5,11.704120626871742
2463.0,E,1,2,12.803308585699744
2463.0,S,0,1,15.44627006072965
2464.0,W,7,9,9.410646761447182
2464.0,N,1,5,11.86532597988326
2464.0,E,1,2,12.733873260824804
2464.0,S,0,1,15.896558386394238
2465.0,W,7,9,9.111454942099575
2465.0,N,1,3,16.860273599060992
2465.0,E,1,2,12.735468523175552
2465.0,S,0,2,13.897293003921565
2466.0,W,7,10,7.298376960903761
2466.0,N,2,4,10.69337205693867
2466.0,E,1,3,14.346551170107734
2466.0,S,0,2,14.20353913100583
2467.0,W,7,11,8.308736796057884
2467.0,N,2,3,13.302824938020706
2467.0,E,1,3,13.812643583516422
2467.0,S,0,4,12.027874236864026
2468.0,W,9,11,8.570375893990214
2468.0,N,2,3,13.845270773085595
2468.0,E,1,3,13.245132975867936
2468.0,S,0,4,13.248694917248862
2469.0,W,9,12,9.238129903928836
2469.0,N,2,3,14.26546773310313
2469.0,E,1,3,12.718159526268085
2469.0,S,0,4,13.65731308782405
2470.0,W,9,13,9.66472614819397
2470.0,N,1,3,15.166523289842578
2470.0,E,1,3,11.897930557532767
2470.0,S,0,5,13.255631254055839
2471.0,W,10,12,9.201215982841136
2471.0,N,0,2,18.099635654636426
2471.0,E,1,3,11.512252174139713
2471.0,S,0,6,12.447312253354529
2472.0,W,10,12,8.855122877481415
2472.0,N,0,2,19.13913306950801
2472.0,E,2,3,11.343545029036283
2472.0,S,0,6,13.359070469888309
2473.0,W,11,12,8.506278787710475
2473.0,N,0,1,21.273363384960636
2473.0,E,2,3,11.134866694652569
2473.0,S,0,6,14.4612286808906
2474.0,W,11,12,8.37362685379728
2474.0,N,1,1,20.849555642171484
2474.0,E,2,5,12.389430166879603
2474.0,S,0,7,14.415942617626847
2475.0,W,11,12,8.358109523641733
2475.0,N,1,1,20.842911520849167
2475.0,E,2,5,12.013551587878002
2475.0,S,0,7,14.686962727218614
2476.0,W,11,13,8.807869877178641
2476.0,N,1,1,20.838783158419062
2476.0,E,2,5,11.457481040842417
2476.0,S,0,6,15.101665314163911
2477.0,W,12,13,8.631019011588808
2477.0,N,1,1,20.835323996202685
2477.0,E,0,5,11.567359999672481
2477.0,S,0,7,14.984888945621538
2478.0,W,10,13,8.61507923944384
2478.0,N,1,1,20.83516571292683
2478.0,E,0,3,13.251854438736
2478.0,S,0,7,15.115916148872131
2479.0,W,8,13,8.607862805824585
2479.0,N,1,1,20.835
2479.0,E,0,3,13.649383427169624
2479.0,S,0,7,15.27484730646928
2480.0,W,7,12,8.671483772837078
2480.0,N,0,1,21.056843037749452
2480.0,E,0,4,12.09027697382136
2480.0,S,0,8,14.96411242772082
2481.0,W,5,14,7.646427584587606
2481.0,N,1,1,20.858877852894857
2481.0,E,0,3,14.121778403947644
2481.0,S,0,7,15.593690224550073
2482.0,W,3,13,8.203043641072695
2482.0,N,1,1,20.837281652793983
2482.0,E,0,3,15.0523677487134
2482.0,S,0,6,15.339056742486303
2483.0,W,1,13,8.11340752027861
2483.0,N,1,1,20.836238739614693
2483.0,E,0,4,14.715919944053354
2483.0,S,0,7,13.448402271053139
2484.0,W,0,14,9.131363123615872
2484.0,N,1,1,20.8357396397898
2484.0,E,0,4,14.491476920643294
2484.0,S,0,6,14.33952818329772
2485.0,W,0,15,9.159397113616873
2485.0,N,1,1,20.835182112894593
2485.0,E,0,3,14.576802984676467
2485.0,S,0,7,11.03637128578188
2486.0,W,0,13,8.902170440808963
2486.0,N,1,1,20.835073555725288
2486.0,E,0,3,13.604246571455331
2486.0,S,0,8,10.775554714413946
2487.0,W,1,14,9.146712399935124
2487.0,N,1,1,20.835
2487.0,E,0,2,16.668760289097982
2487.0,S,1,8,11.176217380889884
2488.0,W,1,13,9.01066175147335
2488.0,N,1,1,20.835
2488.0,E,0,4,14.752605380960809
2488.0,S,1,8,11.63965799550183
2489.0,W,2,12,8.975493745682185
2489.0,N,1,1,20.835
2489.0,E,0,4,15.6720642129149
2489.0,S,2,8,11.741469151861843
2490.0,W,3,11,8.861024747709958
2490.0,N,1,1,20.835
2490.0,E,0,5,15.168548161775817
2490.0,S,2,8,11.46885071892708
2491.0,W,4,12,8.55762733084813
2491.0,N,1,1,20.835
2491.0,E,0,5,15.228861356823288
2491.0,S,3,8,11.159814803528967
2492.0,W,4,11,8.231790030376887
2492.0,N,1,1,20.835
2492.0,E,0,5,15.144623043140948
2492.0,S,3,9,10.586280992573801
2493.0,W,5,10,8.993230875253289
2493.0,N,1,1,20.835
2493.0,E,0,4,15.215668680643958
2493.0,S,3,9,10.457821881176566
2494.0,W,5,9,8.834780242903644
2494.0,N,1,2,16.087094435885085
2494.0,E,0,5,14.908305388830202
2494.0,S,4,9,10.28472134248003
2495.0,W,4,9,8.887447258943428
2495.0,N,1,2,16.415493999378523
2495.0,E,0,6,15.071872150307541
2495.0,S,5,10,10.021190492673655
2496.0,W,2,8,9.763202680928245
2496.0,N,1,2,16.95020750470925
2496.0,E,0,6,15.511763411519537
2496.0,S,5,10,10.128877027217587
2497.0,W,1,7,10.539171779743818
2497.0,N,1,2,17.4241718878306
2497.0,E,0,6,15.442708683457571
2497.0,S,5,10,10.202491340473225
2498.0,W,0,7,10.402948719274619
2498.0,N,1,2,17.881799748694757
2498.0,E,0,7,15.080921229873624
2498.0,S,5,10,9.938729998135603
2499.0,W,0,8,11.844246209001113
2499.0,N,1,2,18.31850225121947
2499.0,E,0,7,15.080127693814811
2499.0,S,5,11,8.689340792941229
2500.0,W,0,7,12.075747462888655
2500.0,N,1,1,20.835
2500.0,E,0,5,15.890518739331808
2500.0,S,6,11,8.792724391829417
2501.0,W,0,8,12.375790755572792
2501.0,N,1,1,20.835
2501.0,E,0,5,16.46017338201759
2501.0,S,7,11,8.436384026438592
2502.0,W,0,7,11.773503448675045
2502.0,N,1,1,20.835
2502.0,E,0,5,16.42322758122789
2502.0,S,7,10,9.518527166608177
2503.0,W,0,8,10.693963132725061
2503.0,N,1,1,20.835
2503.0,E,0,5,15.211560648098404
2503.0,S,7,10,9.651899755506225
2504.0,W,0,7,9.587022991236083
2504.0,N,1,1,20.835
2504.0,E,0,6,14.667714288513043
2504.0,S,7,10,9.762950732325965
2505.0,W,0,6,10.378415282879427
2505.0,N,1,2,18.80532152840133
2505.0,E,0,7,14.289325340046332
2505.0,S,7,10,9.456700953083647
2506.0,W,0,5,9.835392167173753
2506.0,N,1,2,19.151464628032045
2506.0,E,0,7,13.955957891874942
2506.0,S,7,10,9.14639622852425
2507.0,W,0,6,10.561149624695442
2507.0,N,1,3,14.051250363566323
2507.0,E,1,8,13.464220594209436
2507.0,S,8,10,9.191557504616918
2508.0,W,0,3,12.112158071088682
2508.0,N,1,3,13.480699142103658
